date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2010045,0,0,2,-66.97,149.97,1,1119.26,0.0013
2010046,1,36.878,3,-66.962,149.121,1,1109.22,-0.0011
2010047,1,35.089,3,-66.951,148.314,1,1099.17,-0.0016
2010048,1,32.228,3,-66.938,147.574,1,1089.12,-0.0007
2010049,1,28.294,3,-66.923,146.924,1,1079.08,0.001
2010050,1,23.297,3,-66.906,146.391,1,1069.03,-0.0005
2010051,1,17.224,3,-66.889,145.998,1,1058.98,0.0078
2010052,1,10.135,2,-66.87,145.77,1,1048.93,0.0168
2010053,1,5.936,3,-66.848,145.646,1,1038.89,0.0073
2010054,1,5.34,3,-66.821,145.545,1,1028.84,-0.0048
2010055,1,4.935,3,-66.791,145.462,1,1018.79,-0.0234
2010056,1,4.643,3,-66.759,145.394,1,1010.21,-0.0388
2010057,1,4.368,3,-66.727,145.335,1,1002.59,-0.0476
2010058,1,4.083,3,-66.697,145.282,1,998.94,-0.0488
2010059,1,3.74,2,-66.67,145.23,1,991.71,-0.0375
2010060,1,3.3,3,-66.647,145.183,1,980.18,-0.0087
2010061,1,2.878,3,-66.626,145.145,1,974.22,0.0021
2010062,1,2.656,3,-66.606,145.112,1,963.15,0.0194
2010063,1,2.605,3,-66.586,145.08,1,952.55,0.036
2010064,1,2.732,3,-66.566,145.045,1,941.39,0.0534
2010065,1,3.04,3,-66.544,145.003,1,928.11,0.0556
2010066,1,3.545,2,-66.52,144.95,1,916.06,0.0593
2010067,1,4.645,3,-66.492,144.872,1,910.71,0.0482
2010068,1,5.963,3,-66.46,144.764,1,907,0.043
2010069,1,6.826,3,-66.426,144.636,1,904.22,0.0246
2010070,1,7.23,3,-66.391,144.499,1,903.44,0.0114
2010071,1,7.148,3,-66.357,144.362,1,899.28,0.0051
2010072,1,6.587,3,-66.326,144.236,1,895.16,0.0013
2010073,1,5.539,2,-66.3,144.13,1,891.48,-0.0046
2010074,1,4.557,3,-66.278,144.044,1,890.09,0
2010075,1,4.073,3,-66.259,143.966,1,888.35,0
2010076,1,3.765,3,-66.241,143.894,1,886.92,0
2010077,1,3.622,3,-66.225,143.824,1,885.25,0
2010078,1,3.652,3,-66.208,143.754,1,883.63,0
2010079,1,3.857,3,-66.19,143.681,1,882.01,0
2010080,1,4.229,2,-66.17,143.6,1,880.39,0
2010081,1,4.581,3,-66.148,143.513,1,878.77,0
2010082,1,4.774,3,-66.126,143.422,1,877.15,0
2010083,1,4.973,3,-66.102,143.328,1,875.53,0
2010084,1,5.152,3,-66.078,143.231,1,873.91,0
2010085,1,5.328,3,-66.053,143.13,1,872.29,0
2010086,1,5.49,3,-66.027,143.027,1,870.67,0
2010087,1,5.652,2,-66,142.92,0,869.05,0
