date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2001119,0,0,2,-66.6,-179.8,2,-87.42,0
2001120,1,3.253,3,-66.614,-179.735,2,-66.85,0
2001121,1,3.162,3,-66.625,-179.669,2,-46.28,0
2001122,1,3.139,3,-66.634,-179.601,1,-25.71,0
2001123,1,3.161,3,-66.641,-179.532,2,-5.15,0
2001124,1,3.252,3,-66.646,-179.459,1,15.42,0
2001125,1,3.4,3,-66.649,-179.382,1,35.99,0
2001126,1,3.605,2,-66.65,-179.3,2,56.55,0
2001182,56,493.776,2,-63.3,-172.35,2,77.12,0
2001183,1,8.377,3,-63.306,-172.183,1,97.69,0
2001184,1,9.144,3,-63.32,-172.002,2,118.25,0
2001185,1,9.759,3,-63.339,-171.811,2,138.82,0
2001186,1,10.156,3,-63.361,-171.613,1,159.39,0
2001187,1,10.338,3,-63.38,-171.41,1,178.07,0
2001188,1,10.328,3,-63.395,-171.204,1,199.55,0
2001189,1,10.175,2,-63.4,-171,1,221.03,0
2001190,1,11.222,3,-63.361,-170.792,1,242.95,0
2001191,1,15.585,3,-63.26,-170.575,1,265.15,0
2001192,1,19.21,3,-63.119,-170.354,1,287.17,0
2001193,1,20.887,3,-62.96,-170.132,1,327.5,0
2001194,1,20.417,3,-62.805,-169.913,1,365.26,0
2001195,1,17.772,3,-62.678,-169.701,1,402.52,0
2001196,1,13.432,2,-62.6,-169.5,1,441.92,0
2001197,1,10.369,3,-62.559,-169.318,1,482.37,0
2001198,1,9.145,3,-62.525,-169.155,1,523.48,0
2001199,1,8.531,3,-62.498,-169,1,559.55,0
2001200,1,8.521,3,-62.473,-168.842,2,575.77,0
2001201,1,9.117,3,-62.45,-168.672,2,587.53,0
2001202,1,10.295,3,-62.427,-168.478,2,596.44,0
2001203,1,12.076,2,-62.4,-168.25,2,604.19,0
2001204,1,15.011,3,-62.373,-167.964,2,611.24,0
2001205,1,18.3,3,-62.349,-167.613,2,615.44,0
2001206,1,20.883,3,-62.326,-167.211,2,617.5,0
2001207,1,22.718,3,-62.301,-166.773,2,617.22,0
2001208,1,23.83,3,-62.273,-166.316,2,626.71,0
2001209,1,24.2,3,-62.24,-165.853,2,622.87,0
2001210,1,23.857,2,-62.2,-165.4,2,617.9,0
2001211,1,26.122,3,-62.129,-164.92,2,610.65,0
