date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2000128,0,0,3,-77,-55.2,0,3823.13,-0.0012
2000136,8,124.072,17,-75.883,-54.974,1,3782.94,0.017
2000137,1,4.494,17,-75.85,-55.069,1,3742.75,0.0223
2000138,1,0,17,-75.85,-55.069,1,3702.56,0.0187
2000139,1,4.49,17,-75.827,-54.933,1,3662.37,0.0101
2000140,1,0,17,-75.827,-54.933,1,3622.17,0.0036
2000141,1,4.49,17,-75.803,-54.798,1,3581.98,-0.0054
2000142,1,0,17,-75.803,-54.798,1,3541.79,0
2000143,1,0,17,-75.803,-54.798,1,3501.6,0
2000144,1,0,17,-75.803,-54.798,1,3461.41,0
2000145,1,4.49,17,-75.77,-54.893,1,3421.22,0
2000146,1,4.489,17,-75.747,-54.759,1,3381.03,0
2000147,1,4.493,17,-75.714,-54.853,1,3340.84,0
2000148,1,6.347,17,-75.704,-55.081,1,3306.48,0
2000149,1,41.765,19,-76.002,-54.141,1,3271.82,0
2000150,1,3.222,19,-75.976,-54.196,1,3231.08,0.0045
2000151,1,5.185,19,-75.933,-54.272,1,3220.16,-0.003
2000152,1,6.498,19,-75.899,-54.467,1,3203.18,-0.0084
2000153,1,6.895,19,-75.865,-54.68,1,3188.01,-0.0226
2000154,1,5.85,19,-75.862,-54.895,1,3200.67,-0.0043
2000155,1,9.08,19,-75.791,-55.065,1,3192.74,0.0078
2000156,1,0.25,19,-75.79,-55.074,1,3208.36,0.0178
2000157,1,16.374,17,-75.658,-54.814,1,3223.59,0.0237
2000158,1,4.489,17,-75.681,-54.947,1,3255.1,0.0323
2000159,1,0,17,-75.681,-54.947,1,3287.48,0.0229
2000160,1,0,17,-75.681,-54.947,1,3315.76,0.0121
2000161,1,4.487,17,-75.648,-55.041,1,3342.02,-0.0047
2000162,1,0,17,-75.648,-55.041,1,3366.28,0.007
2000163,1,4.49,17,-75.615,-55.134,1,3396.96,0.0038
2000164,1,0,17,-75.615,-55.134,1,3434.56,0.0011
2000165,1,0,17,-75.615,-55.134,1,3461.45,-0.0021
2000166,1,0,17,-75.615,-55.134,1,3503.94,0
2000167,1,0,17,-75.615,-55.134,1,3542.96,0
2000168,1,0,17,-75.615,-55.134,1,3576.78,0
2000169,1,0,17,-75.615,-55.134,1,3610.05,0.0122
2000170,1,1.918,19,-75.629,-55.097,1,3642.64,-0.0193
2000171,1,0,19,-75.629,-55.097,1,3665.96,-0.0111
2000172,1,3.173,19,-75.657,-55.117,1,3677.51,-0.0161
2000173,1,0,19,-75.657,-55.117,1,3704.67,0.006
2000174,1,2.24,19,-75.646,-55.05,1,3745.09,-0.0306
2000175,1,0,19,-75.646,-55.05,1,3789.26,-0.0154
2000176,1,0,19,-75.646,-55.05,1,3814.26,0.0208
2000177,1,0,19,-75.646,-55.05,1,3835.7,-0.0261
2000178,1,0.625,19,-75.64,-55.047,1,3853.69,-0.0518
2000179,1,1.612,19,-75.626,-55.036,1,3873.86,-0.0429
2000180,1,4.115,19,-75.595,-54.955,1,3892.19,-0.0516
2000181,1,2.414,19,-75.573,-54.937,1,3909.89,-0.0382
2000182,1,2.227,19,-75.554,-54.918,1,3926.11,-0.0629
2000183,1,1.666,19,-75.54,-54.9,1,3928.62,-0.0601
2000184,1,2.975,19,-75.522,-54.818,1,3929.69,-0.0539
2000185,1,3.373,17,-75.545,-54.736,1,3933.72,-0.104
2000186,1,0,17,-75.545,-54.736,1,3938.92,-0.0718
2000187,1,0,17,-75.545,-54.736,1,3945.45,-0.058
2000188,1,4.489,17,-75.521,-54.603,1,3949.32,-0.0342
2000189,1,4.489,17,-75.488,-54.697,1,3950.2,-0.0033
2000190,1,0,17,-75.488,-54.697,1,3949.19,0.0173
2000191,1,0,17,-75.488,-54.697,1,3950.17,-0.0034
2000192,1,4.487,17,-75.465,-54.565,1,3951.55,-0.0058
2000193,1,0,17,-75.465,-54.565,1,3946.78,-0.0049
2000194,1,0,17,-75.465,-54.565,1,3944.07,-0.0014
2000195,1,0,17,-75.465,-54.565,1,3938.07,0.0009
2000196,1,0,17,-75.465,-54.565,1,3939.16,0.0055
2000197,1,0,17,-75.465,-54.565,1,3947.26,0.0099
2000198,1,2.145,19,-75.483,-54.533,1,3933.14,0.009
2000199,1,2.431,19,-75.464,-54.582,1,3906.49,0.002
2000200,1,1.565,19,-75.452,-54.557,1,3876.1,0.0025
2000201,1,1.274,19,-75.442,-54.536,1,3838.19,-0.0009
2000202,1,1.017,19,-75.433,-54.551,1,3793.69,-0.0017
2000203,1,1.16,19,-75.424,-54.57,1,3750.09,-0.0113
2000204,1,1.246,19,-75.414,-54.591,1,3702.83,-0.0156
2000205,1,3.502,19,-75.388,-54.66,1,3645.85,-0.0242
2000206,1,2.521,19,-75.366,-54.64,1,3587.63,-0.0222
2000207,1,2.572,19,-75.354,-54.719,1,3529.03,-0.0242
2000208,1,5.127,19,-75.312,-54.797,1,3466.75,-0.0142
2000209,1,5.299,19,-75.269,-54.879,1,3401.59,-0.008
2000210,1,3.079,19,-75.253,-54.969,1,3340.16,-0.0068
2000211,1,4.813,19,-75.22,-55.079,1,3276.37,-0.0016
2000212,1,4.218,19,-75.187,-55.15,1,3212.81,0.0038
2000213,1,5.479,19,-75.139,-55.101,1,3149.43,0.0031
2000214,1,4.511,19,-75.099,-55.068,1,3084.85,0.0245
2000215,1,4.143,19,-75.074,-54.961,1,3023.15,0.0019
2000216,1,6.596,19,-75.037,-54.78,1,2960.9,-0.0278
2000217,1,4.021,19,-75.014,-54.672,1,2894.83,-0.0492
2000218,1,7.278,19,-74.95,-54.62,1,2838.45,-0.0785
2000219,1,4.895,19,-74.908,-54.572,1,2779.12,-0.047
2000220,1,1.026,19,-74.898,-54.572,1,2725.72,-0.02
2000221,1,3.93,19,-74.863,-54.554,2,2671.46,0.019
2000222,1,2.77,19,-74.841,-54.598,2,2615.95,0.0722
2000223,1,5.585,19,-74.791,-54.625,2,2574.29,0.0712
2000224,1,3.116,19,-74.79,-54.518,2,2531.23,0.0502
2000225,1,2.942,19,-74.767,-54.562,2,2496.83,0.0529
2000226,1,1.093,19,-74.757,-54.562,2,2464.4,0.0197
2000227,1,1.945,19,-74.739,-54.569,2,2441.77,0.053
2000228,1,3.051,19,-74.712,-54.585,2,2421.07,0.0317
2000229,1,5.863,19,-74.662,-54.653,2,2401.1,0.0271
2000230,1,4.05,19,-74.627,-54.681,2,2391.96,0.0206
