date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2000133,0,0,17,-78.3,-167.307,1,3867.96,0
2000134,1,0,17,-78.3,-167.307,1,3839.33,0
2000135,1,0,17,-78.3,-167.307,1,3810.71,0
2000136,1,4.514,17,-78.309,-167.503,1,3782.09,0
2000137,1,4.522,17,-78.269,-167.546,1,3753.46,0
2000138,1,6.384,17,-78.3,-167.307,1,3724.84,0
2000139,1,6.384,17,-78.269,-167.546,1,3696.21,0
2000140,1,0,17,-78.269,-167.546,1,3667.59,0
2000141,1,4.511,17,-78.278,-167.742,1,3638.97,0
2000142,1,0,17,-78.278,-167.742,1,3610.34,0
2000143,1,9.028,17,-78.357,-167.656,1,3581.72,0
2000144,1,0,17,-78.357,-167.656,1,3553.09,0
2000145,1,0,17,-78.357,-167.656,1,3524.47,0
2000146,1,4.51,17,-78.366,-167.853,1,3501.03,0
2000147,1,9.027,17,-78.383,-168.248,1,3472.92,0
2000148,1,4.51,17,-78.343,-168.289,1,3446.31,0
2000149,1,0,17,-78.343,-168.289,1,3418.4,0
2000150,1,0,17,-78.343,-168.289,1,3390.4,0
2000151,1,0,17,-78.343,-168.289,1,3368.73,0
2000152,1,4.512,17,-78.351,-168.486,1,3343.66,-0.0027
2000153,1,4.518,17,-78.311,-168.526,1,3313.39,0.0045
2000154,1,6.382,17,-78.279,-168.762,1,3281.79,0.0005
2000155,1,9.025,17,-78.295,-169.155,1,3275.98,-0.0032
2000156,1,6.382,17,-78.263,-169.389,1,3256.02,0.0067
2000157,1,12.756,17,-78.197,-169.853,1,3235.98,0.0086
2000158,1,4.512,17,-78.204,-170.049,1,3215.28,0.0362
2000159,1,10.082,17,-78.258,-170.408,1,3193.63,0.0507
2000160,1,4.513,17,-78.265,-170.605,1,3171.48,0.0758
2000161,1,0,17,-78.265,-170.605,1,3146.97,0.0709
2000162,1,4.521,17,-78.225,-170.637,1,3121.47,0.0512
2000163,1,6.707,18,-78.276,-170.798,1,3091.01,0.0256
2000164,1,2.507,19,-78.254,-170.761,1,3056.08,0.0044
2000165,1,4.579,19,-78.217,-170.848,1,3016.25,-0.0229
2000166,1,0.767,19,-78.218,-170.815,1,2974.65,-0.0268
