date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2000310,0,0,3,-67.7,147.6,0,5356.82,0
2000311,1,0,3,-67.7,147.6,0,5377.48,0
2000312,1,0,3,-67.7,147.6,0,5398.14,0
2000313,1,0,3,-67.7,147.6,0,5418.8,0
2000314,1,0,3,-67.7,147.6,0,5439.46,0
2000315,1,0,3,-67.7,147.6,0,5460.13,0
2000316,1,0,3,-67.7,147.6,0,5480.79,0
2000317,1,0,3,-67.7,147.6,0,5501.45,0
2000318,1,0,3,-67.7,147.6,0,5522.11,0
2000319,1,0,3,-67.7,147.6,0,5542.77,0
2000320,1,0,3,-67.7,147.6,0,5563.44,0
2000321,1,0,3,-67.7,147.6,0,5584.1,0
2000322,1,0,3,-67.7,147.6,0,5604.76,-0.0371
2000323,1,0,3,-67.7,147.6,0,5613.77,0.0247
2000324,1,0,3,-67.7,147.6,0,5655.7,0.0832
2000331,7,0,17,-67.7,147.6,1,5705.53,0.1255
2000332,1,0,17,-67.7,147.6,1,5735.05,0.1182
2000333,1,0,17,-67.7,147.6,1,5780.6,-0.0606
2000334,1,0,17,-67.7,147.6,1,5802.67,-0.1991
2000335,1,0,17,-67.7,147.6,1,5788.2,-0.2709
2000336,1,0,17,-67.7,147.6,1,5803.85,-0.3466
2000337,1,0,17,-67.7,147.6,1,5834.55,-0.3239
2000338,1,0,17,-67.7,147.6,1,5852.41,-0.255
2000339,1,0,17,-67.7,147.6,1,5792.56,-0.0105
2000340,1,0,17,-67.7,147.6,1,5740.7,-0.1674
2000341,1,0,17,-67.7,147.6,1,5687.13,-0.4526
2000342,1,0,17,-67.7,147.6,1,5630.17,-0.4239
2000343,1,0,17,-67.7,147.6,1,5578.53,-0.1933
2000344,1,0,17,-67.7,147.6,1,5510.87,-0.0197
2000345,1,0,17,-67.7,147.6,1,5437.99,0.14
2000346,1,0,17,-67.7,147.6,1,5395.03,0.2045
2000347,1,0,17,-67.7,147.6,1,5359.49,0.4041
2000348,1,0,17,-67.7,147.6,1,5317.73,0.2409
