date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2009038,0,0,16,-65.408,132.517,1,971.26,0
2009039,1,6.857,16,-65.47,132.506,1,1013.69,0
2009040,1,12.931,16,-65.384,132.694,1,1056.11,0
2009041,1,7.664,16,-65.436,132.587,1,1098.53,0
2009042,1,6.863,16,-65.496,132.628,1,1140.96,0
2009043,1,7.301,16,-65.435,132.568,1,1183.38,0
2009044,1,7.747,16,-65.487,132.455,1,1225.8,0
2009045,1,0.611,16,-65.492,132.463,1,1268.23,0
2009046,1,2.922,16,-65.497,132.525,1,1310.65,0
2009047,1,2.796,16,-65.472,132.534,1,1353.08,0
2009048,1,9.03,16,-65.481,132.339,1,1395.5,0
2009049,1,9.643,16,-65.473,132.548,1,1437.92,0
2009050,1,2.997,16,-65.459,132.493,1,1480.35,0
2009051,1,5.007,16,-65.503,132.515,1,1512.5,0
2009052,1,4.404,16,-65.469,132.566,1,1556.47,0
2009053,1,2.529,16,-65.479,132.615,1,1618.78,0.0465
2009054,1,3.969,16,-65.496,132.539,1,1672.41,-0.0639
2009055,1,6.876,16,-65.488,132.391,1,1707.85,-0.059
2009056,1,1.405,16,-65.49,132.421,1,1741.52,-0.0622
2009057,1,5.02,16,-65.532,132.463,1,1775.37,-0.0562
2009058,1,7.476,16,-65.471,132.531,1,1802.62,-0.0412
2009059,1,1.321,16,-65.46,132.521,1,1843.88,-0.0171
2009060,1,0.784,16,-65.454,132.509,1,1878.58,0.0161
2009061,1,0.877,16,-65.451,132.526,1,1909.43,0.0583
2009062,1,2.329,16,-65.471,132.521,1,1945.06,-0.0365
2009063,1,4.79,16,-65.47,132.417,1,1972.46,0.0054
2009064,1,6.844,16,-65.456,132.562,1,2001.98,0
2009065,1,0,16,-65.456,132.562,1,2025.47,0
2009066,1,1.792,16,-65.447,132.53,1,2050.06,0
2009067,1,4.113,16,-65.474,132.591,1,2069.84,0
2009068,1,5.188,16,-65.44,132.668,1,2091.89,0
2009069,1,5.193,16,-65.435,132.556,1,2111.24,0
2009070,1,2.62,16,-65.458,132.556,1,2128.47,0
2009071,1,7.12,16,-65.457,132.402,1,2145.02,0
2009072,1,7.289,16,-65.441,132.555,1,2160.26,0.0807
2009073,1,3.81,16,-65.463,132.492,1,2176.39,-0.0459
2009074,1,7.02,16,-65.411,132.578,1,2191.91,-0.1551
2009075,1,4.256,16,-65.405,132.669,1,2204.18,-0.2221
2009076,1,21.734,16,-65.405,133.139,1,2213.03,-0.2374
2009077,1,7.633,16,-65.444,133.004,1,2210.75,-0.2359
2009078,1,12.931,16,-65.472,132.732,1,2217.02,-0.1876
2009079,1,11.983,16,-65.568,132.852,1,2224.85,-0.0927
2009080,1,15.583,16,-65.526,132.528,1,2225.8,0.0488
2009081,1,11.716,16,-65.562,132.289,1,2226.92,-0.0165
2009082,1,12.881,16,-65.463,132.435,1,2228.05,-0.0176
2009083,1,10.341,16,-65.38,132.534,1,2229.18,-0.0063
2009084,1,9.148,16,-65.308,132.632,1,2230.3,0.0095
2009085,1,12.893,16,-65.377,132.408,1,2231.43,0
2009086,1,7.654,16,-65.374,132.573,1,2232.56,0
2009087,1,4.804,16,-65.395,132.482,1,2233.68,0
2009088,1,2.36,16,-65.379,132.447,1,2234.81,0
2009089,1,7.102,16,-65.391,132.296,1,2235.94,0
2009090,1,6.631,16,-65.438,132.208,1,2237.06,0
2009091,1,11.393,16,-65.4,132.436,1,2238.19,0
2009092,1,2.024,16,-65.415,132.46,1,2239.32,0
