date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2010339,0,0,3,-67.09,144.88,0,6.98,0
2010346,7,1.191,3,-67.08,144.89,1,7.38,0
2010353,7,0,3,-67.08,144.89,1,7.78,0
2010360,7,0,3,-67.08,144.89,1,8.18,0
2011002,7,0,3,-67.08,144.89,1,8.59,0
2011009,7,1.707,3,-67.09,144.86,1,8.99,0
2011016,7,0.432,3,-67.09,144.87,1,9.39,0
2011023,7,1.11,3,-67.1,144.87,1,9.79,0
2011030,7,1.191,3,-67.09,144.88,1,10.2,0
2011037,7,0,3,-67.09,144.88,1,10.6,0
2011044,7,2.814,3,-67.07,144.92,1,11,0
2011045,1,0.52,3,-67.067,144.93,1,11.4,0
2011046,1,0.61,3,-67.065,144.943,1,11.81,0
2011047,1,0.693,3,-67.063,144.958,1,13.57,0
2011051,4,3.437,3,-67.05,145.03,1,15.63,0
2011052,1,1.289,3,-67.042,145.053,1,17.8,0
2011053,1,1.824,3,-67.03,145.081,1,22.48,0
2011055,2,4.565,3,-66.996,145.141,1,29.47,0
2011056,1,2.395,3,-66.977,145.166,1,37.08,0
2011057,1,2.263,3,-66.958,145.183,1,47.6,0
2011058,1,2.019,3,-66.94,145.19,1,59.19,0
2011059,1,1.89,3,-66.923,145.183,1,74.33,0
2011060,1,2.036,3,-66.906,145.164,1,90.89,0
2011061,1,2.24,3,-66.889,145.137,1,111.35,0
2011062,1,2.426,3,-66.872,145.105,0,133.72,0
2011063,1,2.574,3,-66.853,145.07,0,159.81,0
2011064,1,2.665,3,-66.832,145.038,1,188.01,0
2011065,1,2.757,3,-66.81,145.01,1,220.43,0
2011066,1,2.856,3,-66.786,144.988,1,255.07,0
2011067,1,3.018,3,-66.76,144.969,1,292.54,0
2011068,1,3.254,3,-66.731,144.95,1,332.24,0
2011069,1,3.521,3,-66.701,144.931,1,375.3,0
2011070,1,3.863,3,-66.667,144.909,1,415,0
2011071,1,4.235,3,-66.63,144.883,1,454.7,0
