date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2010024,0,0,3,-70.45,-7.08,1,-326.42,0
2010025,1,7.351,3,-70.418,-6.907,1,-256.68,0
2010026,1,6.216,3,-70.391,-6.76,1,-186.94,0
2010027,1,5.076,3,-70.369,-6.641,1,-117.19,0
2010028,1,3.943,3,-70.352,-6.548,1,-47.45,0
2010029,1,2.805,3,-70.34,-6.483,1,22.29,0
2010030,1,1.685,3,-70.332,-6.443,1,92.03,0
2010031,1,0.557,3,-70.33,-6.43,1,161.77,0
2010032,1,1.495,3,-70.337,-6.465,1,231.52,0
2010033,1,3.881,3,-70.354,-6.555,1,301.26,0
2010034,1,5.336,3,-70.377,-6.68,1,371,0
2010035,1,5.88,3,-70.403,-6.819,1,440.74,0
2010036,1,5.493,3,-70.426,-6.949,1,510.48,0
2010038,2,6.212,3,-70.45,-7.1,1,602.24,0
2010045,7,2.6,3,-70.45,-7.17,1,696.27,0
2010050,5,4.067,3,-70.45,-7.28,1,801.88,0
2010051,1,0.553,3,-70.45,-7.294,1,909.81,0
2010052,1,0.208,3,-70.45,-7.3,1,1015.42,0
2010053,1,0.315,3,-70.449,-7.292,1,1123.35,0
2010054,1,0.814,3,-70.448,-7.27,1,1255.32,0
2010056,2,2.363,3,-70.442,-7.209,1,1389.68,0
2010057,1,1.168,3,-70.438,-7.18,1,1533.44,0
2010058,1,0.911,3,-70.434,-7.158,1,1651.76,0
2010059,1,0.568,3,-70.43,-7.15,1,1771.07,0
2010060,1,1.577,3,-70.424,-7.188,1,1885.84,0
2010061,1,4.097,3,-70.414,-7.294,1,2004.22,0
2010062,1,6.265,3,-70.402,-7.459,1,2112.51,0
2010063,1,8.041,3,-70.391,-7.672,1,2240.77,0
2010064,1,9.434,3,-70.38,-7.923,1,2343.16,0
2010065,1,10.45,3,-70.373,-8.203,1,2456.97,0
2010066,1,11.092,3,-70.37,-8.5,1,2566.08,0
2010067,1,16.64,3,-70.397,-8.94,1,2673.57,0
2010068,1,25.808,3,-70.469,-9.6,1,2772.81,0
2010069,1,31.954,3,-70.576,-10.401,1,2868.58,0
2010070,1,34.96,3,-70.707,-11.266,1,3036.85,0
2010071,1,34.858,3,-70.85,-12.115,1,3115.77,0
2010072,1,31.733,3,-70.995,-12.869,1,3239.7,0
2010073,1,25.766,3,-71.13,-13.45,1,3302.46,0
2010074,1,24.086,3,-71.283,-13.929,1,3352.28,0
2010075,1,27.065,3,-71.472,-14.411,1,3392.2,0
2010076,1,27.736,3,-71.676,-14.869,1,3420.13,0
2010077,1,25.963,3,-71.872,-15.274,1,3445.49,0
2010078,1,21.705,3,-72.04,-15.6,0,3472.81,0
2010079,1,14.924,3,-72.156,-15.818,0,3497.88,0
2010080,1,5.601,3,-72.2,-15.9,0,3498.38,0
2010081,1,0.206,3,-72.199,-15.905,0,3496.06,0
2010082,1,0.296,3,-72.197,-15.91,0,3451.82,0
2010083,1,0.387,3,-72.194,-15.913,0,3451.31,0
2010084,1,0.433,3,-72.19,-15.916,0,3421.59,0
2010085,1,0.427,3,-72.186,-15.918,0,3384.64,0
2010086,1,0.38,3,-72.183,-15.92,0,3340.58,0
2010087,1,0.278,3,-72.18,-15.92,0,3300.01,0
2010088,1,0.222,3,-72.178,-15.92,0,3234.24,0
2010089,1,0.211,3,-72.176,-15.92,0,3196.47,0
2010090,1,0.211,3,-72.174,-15.92,0,3140.58,0
2010091,1,0.189,3,-72.173,-15.92,0,3084.67,-0.0003
2010092,1,0.144,3,-72.171,-15.92,0,3021.24,0.0037
2010093,1,0.1,3,-72.17,-15.92,0,2956.54,0.0018
2010094,1,0.033,3,-72.17,-15.92,1,2898.26,-0.0045
2010095,1,0.033,3,-72.17,-15.92,1,2772,-0.0135
2010096,1,0.1,3,-72.171,-15.92,1,2721.92,0.031
2010097,1,0.144,3,-72.173,-15.92,0,2671.15,-0.0731
2010098,1,0.189,3,-72.174,-15.92,0,2617.39,-0.1414
2010099,1,0.211,3,-72.176,-15.92,0,2573.21,-0.1758
2010100,1,0.211,3,-72.178,-15.92,0,2541.45,-0.1754
2010101,1,0.222,3,-72.18,-15.92,0,2511.37,-0.1524
2010102,1,0.28,3,-72.183,-15.921,0,2482.14,-0.0636
2010103,1,0.392,3,-72.186,-15.924,0,2452.01,-0.0613
2010104,1,0.449,3,-72.19,-15.929,0,2423.63,-0.018
2010105,1,0.458,3,-72.194,-15.934,0,2397.23,-0.0575
2010106,1,0.414,3,-72.197,-15.94,0,2375.13,-0.1473
2010107,1,0.316,3,-72.199,-15.945,0,2397.06,-0.1895
2010108,1,0.191,3,-72.2,-15.95,0,2400.36,-0.1884
2010109,1,0.163,3,-72.2,-15.955,0,2427.92,-0.2097
2010110,1,0.187,3,-72.2,-15.96,0,2462.05,-0.1353
2010111,1,0.193,3,-72.2,-15.966,0,2487.9,-0.1435
2010112,1,0.18,3,-72.2,-15.971,0,2509.06,-0.0644
2010113,1,0.153,3,-72.2,-15.976,0,2539.32,0.0203
2010114,1,0.105,3,-72.2,-15.979,0,2556.57,-0.0536
2010115,1,0.037,3,-72.2,-15.98,0,2578.63,-0.0389
2010116,1,0.124,3,-72.201,-15.979,0,2599.35,0.0555
2010117,1,0.325,3,-72.204,-15.978,0,2619.72,-0.0257
2010118,1,0.438,3,-72.208,-15.976,0,2635.26,0.004
2010119,1,0.472,3,-72.212,-15.974,0,2639.21,0.0448
2010120,1,0.438,3,-72.216,-15.972,0,2637.38,0.0716
2010121,1,0.325,3,-72.219,-15.971,0,2636.76,0.0369
2010122,1,0.124,3,-72.22,-15.97,0,2645.79,0.0057
2010123,1,0,3,-72.22,-15.97,0,2649.38,-0.0476
2010124,1,0,3,-72.22,-15.97,0,2649.65,0.0112
2010125,1,0,3,-72.22,-15.97,0,2647.41,-0.1138
2010126,1,0,3,-72.22,-15.97,0,2625.94,-0.1306
2010127,1,0,3,-72.22,-15.97,0,2603.7,-0.1243
2010128,1,0,3,-72.22,-15.97,0,2595.54,-0.0892
2010129,1,0,3,-72.22,-15.97,0,2587.71,-0.0309
2010130,1,0.122,3,-72.219,-15.97,0,2561.91,0.0421
2010131,1,0.322,3,-72.216,-15.97,0,2547.18,0.0432
2010132,1,0.433,3,-72.212,-15.97,0,2520.76,0.0925
2010133,1,0.466,3,-72.208,-15.97,0,2491.35,0.0509
2010134,1,0.433,3,-72.204,-15.97,1,2463.81,0.0225
2010135,1,0.322,3,-72.201,-15.97,1,2430.04,-0.0097
2010136,1,0.122,3,-72.2,-15.97,1,2415.82,-0.0043
2010137,1,0.02,3,-72.2,-15.971,1,2411.39,-0.0025
2010138,1,0.047,3,-72.2,-15.972,1,2397.16,-0.0071
2010139,1,0.064,3,-72.2,-15.974,1,2391.31,-0.0098
2010140,1,0.075,3,-72.2,-15.976,1,2384.52,-0.0107
