date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2000136,0,0,16,-75.086,-58.965,1,3731.02,0
2000137,1,0,16,-75.086,-58.965,1,3708.58,0
2000138,1,0,16,-75.086,-58.965,1,3686.15,0
2000139,1,4.483,16,-75.12,-58.884,1,3663.71,0
2000140,1,0,16,-75.12,-58.884,1,3641.27,0
2000141,1,0,16,-75.12,-58.884,1,3618.84,0
2000142,1,12.681,16,-75.147,-58.451,1,3596.4,0
2000143,1,0,16,-75.147,-58.451,1,3573.97,0
2000144,1,0,16,-75.147,-58.451,1,3551.53,0
2000145,1,0,16,-75.147,-58.451,1,3529.1,0
2000146,1,0,16,-75.147,-58.451,1,3506.66,0
2000147,1,0,16,-75.147,-58.451,1,3484.22,0
2000148,1,0,16,-75.147,-58.451,1,3461.79,0
2000149,1,0,16,-75.147,-58.451,1,3442.41,0
2000150,1,0,16,-75.147,-58.451,1,3437.55,0
2000151,1,4.484,16,-75.126,-58.317,1,3423.35,0
2000152,1,0,16,-75.126,-58.317,1,3416.41,0
2000153,1,0,16,-75.126,-58.317,1,3404.19,0
2000154,1,0,16,-75.126,-58.317,1,3391.71,0
2000155,1,0,16,-75.126,-58.317,1,3386.89,0
2000156,1,0,16,-75.126,-58.317,1,3404.26,0
2000157,1,0,16,-75.126,-58.317,1,3411.09,0
2000158,1,4.487,16,-75.105,-58.183,1,3431.39,0
2000159,1,0,16,-75.105,-58.183,1,3442.42,0
2000160,1,0,16,-75.105,-58.183,1,3455.22,0
2000161,1,0,16,-75.105,-58.183,1,3477.55,0
2000162,1,4.479,16,-75.071,-58.266,1,3500.24,0
2000163,1,0,16,-75.071,-58.266,1,3522.91,0
2000164,1,0,16,-75.071,-58.266,1,3554.17,-0.005
2000165,1,6.339,16,-75.084,-58.05,1,3579.42,0.0034
2000166,1,0,16,-75.084,-58.05,1,3605.16,0.0094
2000167,1,0,16,-75.084,-58.05,1,3637.1,0.0196
2000168,1,0,16,-75.084,-58.05,1,3668.47,0.0121
2000169,1,0,16,-75.084,-58.05,1,3700.82,0.0007
2000170,1,0,16,-75.084,-58.05,1,3733.03,-0.0133
2000171,1,0,16,-75.084,-58.05,1,3762.57,-0.0246
2000172,1,0,16,-75.084,-58.05,1,3790.01,-0.0332
2000173,1,0,16,-75.084,-58.05,1,3817.38,-0.0232
2000174,1,6.344,16,-75.028,-58,1,3845.04,-0.0132
2000175,1,0,16,-75.028,-58,1,3870.21,0.0019
2000176,1,0,16,-75.028,-58,1,3895.46,0.003
2000177,1,0,16,-75.028,-58,1,3921.05,0.0005
2000178,1,4.483,16,-75.049,-58.132,1,3943.95,-0.0087
2000179,1,0,16,-75.049,-58.132,1,3965.21,0.0009
2000180,1,0,16,-75.049,-58.132,1,3984.6,0.0145
2000181,1,0,16,-75.049,-58.132,1,4000.69,-0.0091
