date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2009139,0,0,16,-74.541,-171.622,2,949.15,0.004
2009140,1,16.783,16,-74.518,-171.062,2,945.92,-0.0036
2009141,1,4.529,16,-74.525,-171.213,2,942.7,-0.0049
2009142,1,7.911,16,-74.519,-171.479,2,939.48,-0.002
2009143,1,8.309,16,-74.485,-171.727,2,936.26,0.0033
2009144,1,12.768,16,-74.374,-171.604,2,933.04,0.0054
2009145,1,11.851,16,-74.284,-171.394,2,929.81,0.0084
2009146,1,3.01,16,-74.27,-171.481,2,926.59,0.0089
2009147,1,4.431,16,-74.231,-171.497,2,923.37,0.0119
2009148,1,8.011,16,-74.159,-171.536,2,920.15,0.0223
2009149,1,11.039,16,-74.088,-171.789,2,916.92,0.0393
2009150,1,19.164,16,-73.927,-172.014,2,913.7,-0.0011
2009151,1,4.237,16,-73.891,-171.967,2,910.48,0.0282
2009152,1,10.05,16,-73.825,-171.743,2,907.14,0.0396
2009153,1,3.065,16,-73.853,-171.746,2,905.17,0.043
2009154,1,4.24,16,-73.818,-171.685,2,902.58,0.0392
2009155,1,5.357,16,-73.771,-171.716,2,899.47,0.0372
2009156,1,9.805,16,-73.685,-171.787,2,896.25,0.0366
2009157,1,5.813,16,-73.65,-171.648,2,893.78,0.03
2009158,1,6.907,16,-73.706,-171.552,2,891.14,-0.0169
2009159,1,23.094,16,-73.7,-172.293,2,887.9,0.0056
2009160,1,5.661,16,-73.656,-172.203,2,884.33,0.0042
2009161,1,13.89,16,-73.672,-172.644,2,881.63,0.0018
2009162,1,16.915,16,-73.546,-172.95,2,878.69,0.0007
2009163,1,7.24,16,-73.488,-173.055,2,874.23,0.0005
2009164,1,10.073,16,-73.418,-173.258,2,869.7,-0.0008
2009165,1,8.859,16,-73.349,-173.122,2,865.01,-0.1001
2009166,1,6.648,16,-73.307,-172.973,2,860.4,0.0688
2009167,1,0,16,-73.307,-172.973,2,855.56,0.1533
2009168,1,6.236,16,-73.251,-172.989,2,851.35,0.2909
2009169,1,11.385,16,-73.199,-172.682,2,848.59,0.2494
2009170,1,4.2,16,-73.186,-172.559,2,845.03,0.4432
2009171,1,5.986,16,-73.145,-172.438,2,842.89,0.4292
2009172,1,9.299,16,-73.182,-172.179,2,840.27,0.1288
2009173,1,16.373,16,-73.304,-171.889,2,838.34,-0.3759
2009174,1,10.223,16,-73.389,-171.762,2,836.79,-0.6366
2009175,1,8.761,16,-73.373,-172.033,2,835.7,-0.9401
2009176,1,11.131,16,-73.354,-172.376,2,834.47,-0.8698
2009177,1,27.228,16,-73.197,-173.033,2,833.27,-0.6442
2009178,1,19.762,16,-73.069,-173.461,2,832.34,-0.077
2009179,1,13.338,16,-72.956,-173.601,2,840.76,0.2531
2009180,1,18.286,17,-72.808,-173.847,2,840.12,0.3546
2009181,1,16.585,16,-72.674,-174.069,2,839.41,0.2856
2009182,1,9.004,16,-72.598,-174.159,2,849.3,0.1283
2009183,1,6.098,16,-72.578,-174.331,2,859.3,-0.0376
2009184,1,7.716,16,-72.583,-174.099,2,869.01,-0.0434
2009185,1,4.363,16,-72.546,-174.056,2,883.16,0
2009186,1,1.695,16,-72.536,-174.016,2,893.7,0
2009187,1,4.312,16,-72.515,-174.126,2,905.57,0
2009188,1,12.196,16,-72.602,-174.353,2,920.45,0
2009189,1,9.622,16,-72.642,-174.61,2,938,0
2009190,1,7.142,16,-72.705,-174.568,2,953.43,0
2009191,1,2.622,16,-72.704,-174.647,2,970.62,0
2009192,1,17.811,16,-72.662,-175.167,2,986.17,0
2009193,1,0,16,-72.662,-175.167,2,1006.42,0.0145
2009214,21,29.649,16,-72.787,-174.373,2,1026.67,-0.0097
2009215,1,10.541,16,-72.873,-174.233,2,1046.92,-0.027
2009216,1,24.356,16,-72.713,-174.74,2,1067.18,-0.0374
2009217,1,5.367,16,-72.756,-174.81,2,1087.43,-0.0408
2009218,1,9.08,16,-72.757,-174.534,2,1107.68,-0.0374
2009219,1,11.679,16,-72.825,-174.263,2,1127.93,-0.027
2009220,1,5.612,16,-72.846,-174.106,2,1148.18,-0.0097
2009221,1,12.319,17,-72.843,-173.73,2,1168.43,0.0073
2009222,1,12.303,16,-72.833,-173.355,2,1188.68,0.0161
2009223,1,9.962,16,-72.756,-173.202,2,1208.93,0.0113
2009224,1,11.626,16,-72.653,-173.137,2,1229.18,-0.0129
